Date,Asset,Raw_Close
2020-11-30,FRDM,29.219999313354492
2020-12-01,FRDM,29.950000762939453
2020-12-02,FRDM,30.170000076293945
2020-12-03,FRDM,30.510000228881836
2020-12-04,FRDM,31.19499969482422
2020-12-07,FRDM,31.38599967956543
2020-12-08,FRDM,31.236000061035156
2020-12-09,FRDM,31.18899917602539
2020-12-10,FRDM,31.229999542236328
2020-12-11,FRDM,30.780000686645508
2020-12-14,FRDM,30.724000930786133
2020-12-15,FRDM,31.06999969482422
2020-12-16,FRDM,31.259000778198242
2020-12-17,FRDM,31.382999420166016
2020-12-18,FRDM,31.350000381469727
2020-12-21,FRDM,30.829999923706055
2020-12-22,FRDM,30.719999313354492
2020-12-23,FRDM,30.969999313354492
2020-12-24,FRDM,31.218000411987305
2020-12-28,FRDM,31.530000686645508
2020-12-29,FRDM,31.78499984741211
2020-12-30,FRDM,32.02199935913086
2020-12-31,FRDM,31.8799991607666
2021-01-04,FRDM,32.45000076293945
2021-01-05,FRDM,33.064998626708984
2021-01-06,FRDM,33.2859992980957
2021-01-07,FRDM,33.72999954223633
2021-01-08,FRDM,34.43000030517578
2021-01-11,FRDM,34.236000061035156
2021-01-12,FRDM,34.10499954223633
2021-01-13,FRDM,33.95000076293945
2021-01-14,FRDM,34.36000061035156
2021-01-15,FRDM,33.83000183105469
2021-01-19,FRDM,34.13999938964844
2021-01-20,FRDM,34.29999923706055
2021-01-21,FRDM,34.46900177001953
2021-01-22,FRDM,33.849998474121094
2021-01-25,FRDM,33.95000076293945
2021-01-26,FRDM,33.845001220703125
2021-01-27,FRDM,33.178001403808594
2021-01-28,FRDM,33.54499816894531
2021-01-29,FRDM,32.470001220703125
2021-02-01,FRDM,33.279998779296875
2021-02-02,FRDM,33.40999984741211
2021-02-03,FRDM,33.347999572753906
2021-02-04,FRDM,33.34000015258789
2021-02-05,FRDM,33.79100036621094
2021-02-08,FRDM,33.814998626708984
2021-02-09,FRDM,34.04499816894531
2021-02-10,FRDM,34.060001373291016
2021-02-11,FRDM,34.470001220703125
2021-02-12,FRDM,34.494998931884766
2021-02-16,FRDM,34.904998779296875
2021-02-17,FRDM,34.599998474121094
2021-02-18,FRDM,34.38999938964844
2021-02-19,FRDM,34.689998626708984
2021-02-22,FRDM,34.040000915527344
2021-02-23,FRDM,33.9900016784668
2021-02-24,FRDM,34.209999084472656
2021-02-25,FRDM,33.43299865722656
2021-02-26,FRDM,33.029998779296875
2021-03-01,FRDM,33.87300109863281
2021-03-02,FRDM,33.737998962402344
2021-03-03,FRDM,33.560001373291016
2021-03-04,FRDM,32.98899841308594
2021-03-05,FRDM,33.29999923706055
2021-03-08,FRDM,32.654998779296875
2021-03-09,FRDM,33.220001220703125
2021-03-10,FRDM,33.29999923706055
2021-03-11,FRDM,34.16699981689453
2021-03-12,FRDM,34.0
2021-03-15,FRDM,34.04999923706055
2021-03-16,FRDM,33.959999084472656
2021-03-17,FRDM,34.08000183105469
2021-03-18,FRDM,33.43899917602539
2021-03-19,FRDM,33.582000732421875
2021-03-22,FRDM,33.56999969482422
2021-03-23,FRDM,32.86000061035156
2021-03-24,FRDM,32.54999923706055
2021-03-25,FRDM,32.744998931884766
2021-03-26,FRDM,33.58000183105469
2021-03-29,FRDM,33.36000061035156
2021-03-30,FRDM,33.56999969482422
2021-03-31,FRDM,33.59000015258789
2021-04-01,FRDM,33.880001068115234
2021-04-05,FRDM,34.08000183105469
2021-04-06,FRDM,34.20000076293945
2021-04-07,FRDM,34.099998474121094
2021-04-08,FRDM,34.33000183105469
2021-04-09,FRDM,34.25
2021-04-12,FRDM,34.08000183105469
2021-04-13,FRDM,34.17399978637695
2021-04-14,FRDM,34.391998291015625
2021-04-15,FRDM,34.84000015258789
2021-04-16,FRDM,34.900001525878906
2021-04-19,FRDM,34.81999969482422
2021-04-20,FRDM,34.599998474121094
2021-04-21,FRDM,34.672000885009766
2021-04-22,FRDM,34.099998474121094
2021-04-23,FRDM,34.547000885009766
2021-04-26,FRDM,34.85499954223633
2021-04-27,FRDM,34.60599899291992
2021-04-28,FRDM,34.70000076293945
2021-04-29,FRDM,34.54999923706055
2021-04-30,FRDM,33.90599822998047
2021-05-03,FRDM,34.029998779296875
2021-05-04,FRDM,33.79999923706055
2021-05-05,FRDM,34.11800003051758
2021-05-06,FRDM,34.290000915527344
2021-05-07,FRDM,34.73400115966797
2021-05-10,FRDM,34.45000076293945
2021-05-11,FRDM,34.11800003051758
2021-05-12,FRDM,32.94499969482422
2021-05-13,FRDM,33.215999603271484
2021-05-14,FRDM,33.7599983215332
2021-05-17,FRDM,32.867000579833984
2021-05-18,FRDM,33.38100051879883
2021-05-19,FRDM,33.09199905395508
2021-05-20,FRDM,33.24700164794922
2021-05-21,FRDM,32.95000076293945
2021-05-24,FRDM,33.165000915527344
2021-05-25,FRDM,33.36199951171875
2021-05-26,FRDM,33.55400085449219
2021-05-27,FRDM,33.73500061035156
2021-05-28,FRDM,34.345001220703125
2021-06-01,FRDM,34.810001373291016
2021-06-02,FRDM,34.95000076293945
2021-06-03,FRDM,34.590999603271484
2021-06-04,FRDM,34.88100051879883
2021-06-07,FRDM,34.65599822998047
2021-06-08,FRDM,34.48099899291992
2021-06-09,FRDM,34.599998474121094
2021-06-10,FRDM,34.86399841308594
2021-06-11,FRDM,34.6879997253418
2021-06-14,FRDM,34.82099914550781
2021-06-15,FRDM,34.70899963378906
2021-06-16,FRDM,34.308998107910156
2021-06-17,FRDM,34.053001403808594
2021-06-18,FRDM,33.58300018310547
2021-06-21,FRDM,33.73699951171875
2021-06-22,FRDM,33.83700180053711
2021-06-23,FRDM,34.11000061035156
2021-06-24,FRDM,34.45000076293945
2021-06-25,FRDM,34.44200134277344
2021-06-28,FRDM,34.35100173950195
2021-06-29,FRDM,34.349998474121094
2021-06-30,FRDM,34.290000915527344
2021-07-01,FRDM,34.137001037597656
2021-07-02,FRDM,34.400001525878906
2021-07-06,FRDM,33.90999984741211
2021-07-07,FRDM,34.10100173950195
2021-07-08,FRDM,33.57099914550781
2021-07-09,FRDM,33.95500183105469
2021-07-12,FRDM,34.2400016784668
2021-07-13,FRDM,33.85499954223633
2021-07-14,FRDM,34.220001220703125
2021-07-15,FRDM,33.98699951171875
2021-07-16,FRDM,33.7599983215332
2021-07-19,FRDM,33.25299835205078
2021-07-20,FRDM,33.56999969482422
2021-07-21,FRDM,33.69900131225586
2021-07-22,FRDM,33.73400115966797
2021-07-23,FRDM,33.5099983215332
2021-07-26,FRDM,33.439998626708984
2021-07-27,FRDM,33.279998779296875
2021-07-28,FRDM,33.67100143432617
2021-07-29,FRDM,33.91699981689453
2021-07-30,FRDM,33.650001525878906
2021-08-02,FRDM,33.7400016784668
2021-08-03,FRDM,33.95500183105469
2021-08-04,FRDM,34.215999603271484
2021-08-05,FRDM,34.16999816894531
2021-08-06,FRDM,33.8390007019043
2021-08-09,FRDM,33.77000045776367
2021-08-10,FRDM,33.63999938964844
2021-08-11,FRDM,33.834999084472656
2021-08-12,FRDM,33.70500183105469
2021-08-13,FRDM,33.7869987487793
2021-08-16,FRDM,33.58000183105469
2021-08-17,FRDM,33.220001220703125
2021-08-18,FRDM,33.20500183105469
2021-08-19,FRDM,32.93000030517578
2021-08-20,FRDM,32.900001525878906
2021-08-23,FRDM,33.47999954223633
2021-08-24,FRDM,33.630001068115234
2021-08-25,FRDM,33.970001220703125
2021-08-26,FRDM,33.81999969482422
2021-08-27,FRDM,34.27000045776367
2021-08-30,FRDM,34.470001220703125
2021-08-31,FRDM,34.77000045776367
2021-09-01,FRDM,34.869998931884766
2021-09-02,FRDM,34.79999923706055
2021-09-03,FRDM,35.13999938964844
2021-09-07,FRDM,34.84000015258789
2021-09-08,FRDM,34.189998626708984
2021-09-09,FRDM,34.099998474121094
2021-09-10,FRDM,34.25
2021-09-13,FRDM,34.36000061035156
2021-09-14,FRDM,34.349998474121094
2021-09-15,FRDM,34.400001525878906
2021-09-16,FRDM,34.15999984741211
2021-09-17,FRDM,33.880001068115234
2021-09-20,FRDM,33.04999923706055
2021-09-21,FRDM,33.02000045776367
2021-09-22,FRDM,33.459999084472656
2021-09-23,FRDM,33.810001373291016
2021-09-24,FRDM,33.400001525878906
2021-09-27,FRDM,33.400001525878906
2021-09-28,FRDM,32.77000045776367
2021-09-29,FRDM,32.58000183105469
2021-09-30,FRDM,32.86000061035156
2021-10-01,FRDM,32.970001220703125
2021-10-04,FRDM,32.63999938964844
2021-10-05,FRDM,32.560001373291016
2021-10-06,FRDM,32.52000045776367
2021-10-07,FRDM,32.63999938964844
2021-10-08,FRDM,32.7599983215332
2021-10-11,FRDM,32.81999969482422
2021-10-12,FRDM,32.630001068115234
2021-10-13,FRDM,32.79999923706055
2021-10-14,FRDM,32.97999954223633
2021-10-15,FRDM,33.29999923706055
2021-10-18,FRDM,33.16999816894531
2021-10-19,FRDM,33.5
2021-10-20,FRDM,33.40999984741211
2021-10-21,FRDM,33.18000030517578
2021-10-22,FRDM,33.209999084472656
2021-10-25,FRDM,33.45000076293945
2021-10-26,FRDM,33.72999954223633
2021-10-27,FRDM,33.20000076293945
2021-10-28,FRDM,33.32600021362305
2021-10-29,FRDM,32.88999938964844
2021-11-01,FRDM,33.040000915527344
2021-11-02,FRDM,33.04999923706055
2021-11-03,FRDM,33.290000915527344
2021-11-04,FRDM,33.560001373291016
2021-11-05,FRDM,33.68000030517578
2021-11-08,FRDM,33.959999084472656
2021-11-09,FRDM,34.060001373291016
2021-11-10,FRDM,33.79999923706055
2021-11-11,FRDM,33.95000076293945
2021-11-12,FRDM,33.97999954223633
2021-11-15,FRDM,33.7599983215332
2021-11-16,FRDM,33.34000015258789
2021-11-17,FRDM,33.15999984741211
2021-11-18,FRDM,33.15999984741211
2021-11-19,FRDM,33.119998931884766
2021-11-22,FRDM,33.66999816894531
2021-11-23,FRDM,33.560001373291016
2021-11-24,FRDM,33.20000076293945
2021-11-26,FRDM,32.02000045776367
2021-11-29,FRDM,32.349998474121094
2021-11-30,FRDM,32.540000915527344
2021-12-01,FRDM,32.599998474121094
2021-12-02,FRDM,33.029998779296875
2021-12-03,FRDM,32.810001373291016
2021-12-06,FRDM,32.875
2021-12-07,FRDM,33.29999923706055
2021-12-08,FRDM,33.38999938964844
2021-12-09,FRDM,33.18000030517578
2021-12-10,FRDM,33.229000091552734
2021-12-13,FRDM,32.7599983215332
2021-12-14,FRDM,32.612998962402344
2021-12-15,FRDM,33.02299880981445
2021-12-16,FRDM,33.189998626708984
2021-12-17,FRDM,32.97999954223633
2021-12-20,FRDM,32.369998931884766
2021-12-21,FRDM,32.7599983215332
2021-12-22,FRDM,33.09000015258789
2021-12-23,FRDM,33.33000183105469
2021-12-27,FRDM,33.75
2021-12-28,FRDM,33.70000076293945
2021-12-29,FRDM,33.66999816894531
2021-12-30,FRDM,33.279998779296875
2021-12-31,FRDM,33.119998931884766
2022-01-03,FRDM,33.38999938964844
2022-01-04,FRDM,33.47999954223633
2022-01-05,FRDM,33.189998626708984
2022-01-06,FRDM,33.27000045776367
2022-01-07,FRDM,33.400001525878906
2022-01-10,FRDM,33.38999938964844
2022-01-11,FRDM,34.16999816894531
2022-01-12,FRDM,34.77000045776367
2022-01-13,FRDM,34.7400016784668
2022-01-14,FRDM,34.472999572753906
2022-01-18,FRDM,33.849998474121094
2022-01-19,FRDM,34.15999984741211
2022-01-20,FRDM,33.79999923706055
2022-01-21,FRDM,33.900001525878906
2022-01-24,FRDM,33.209999084472656
2022-01-25,FRDM,33.327999114990234
2022-01-26,FRDM,32.900001525878906
2022-01-27,FRDM,32.650001525878906
2022-01-28,FRDM,32.64699935913086
2022-01-31,FRDM,33.56999969482422
2022-02-01,FRDM,33.650001525878906
2022-02-02,FRDM,33.709999084472656
2022-02-03,FRDM,33.04999923706055
2022-02-04,FRDM,33.0099983215332
2022-02-07,FRDM,33.32600021362305
2022-02-08,FRDM,33.65999984741211
2022-02-09,FRDM,34.13999938964844
2022-02-10,FRDM,34.16999816894531
2022-02-11,FRDM,33.83000183105469
2022-02-14,FRDM,33.599998474121094
2022-02-15,FRDM,34.36000061035156
2022-02-16,FRDM,34.584999084472656
2022-02-17,FRDM,33.880001068115234
2022-02-18,FRDM,33.64500045776367
2022-02-22,FRDM,33.369998931884766
2022-02-23,FRDM,33.040000915527344
2022-02-24,FRDM,32.29999923706055
2022-02-25,FRDM,33.11000061035156
2022-02-28,FRDM,33.0099983215332
2022-03-01,FRDM,32.56999969482422
2022-03-02,FRDM,32.900001525878906
2022-03-03,FRDM,33.02000045776367
2022-03-04,FRDM,32.4900016784668
2022-03-07,FRDM,31.15999984741211
2022-03-08,FRDM,31.5
2022-03-09,FRDM,32.70000076293945
2022-03-10,FRDM,32.33000183105469
2022-03-11,FRDM,32.04999923706055
2022-03-14,FRDM,31.635000228881836
2022-03-15,FRDM,31.920000076293945
2022-03-16,FRDM,33.15999984741211
2022-03-17,FRDM,33.68000030517578
2022-03-18,FRDM,33.709999084472656
2022-03-21,FRDM,33.77000045776367
2022-03-22,FRDM,33.90999984741211
2022-03-23,FRDM,33.560001373291016
2022-03-24,FRDM,34.09000015258789
2022-03-25,FRDM,34.15999984741211
2022-03-28,FRDM,34.13999938964844
2022-03-29,FRDM,34.505001068115234
2022-03-30,FRDM,34.38999938964844
2022-03-31,FRDM,34.16999816894531
2022-04-01,FRDM,34.459999084472656
2022-04-04,FRDM,34.599998474121094
2022-04-05,FRDM,33.939998626708984
2022-04-06,FRDM,33.41999816894531
2022-04-07,FRDM,33.5
2022-04-08,FRDM,33.380001068115234
2022-04-11,FRDM,32.91999816894531
2022-04-12,FRDM,32.95000076293945
2022-04-13,FRDM,33.31999969482422
2022-04-14,FRDM,32.7599983215332
2022-04-18,FRDM,32.709999084472656
2022-04-19,FRDM,32.58000183105469
2022-04-20,FRDM,32.619998931884766
2022-04-21,FRDM,31.930999755859375
2022-04-22,FRDM,31.34000015258789
2022-04-25,FRDM,31.0
2022-04-26,FRDM,30.360000610351562
2022-04-27,FRDM,30.440000534057617
2022-04-28,FRDM,30.670000076293945
2022-04-29,FRDM,30.56999969482422
2022-05-02,FRDM,30.187000274658203
2022-05-03,FRDM,30.5
2022-05-04,FRDM,31.18000030517578
2022-05-05,FRDM,30.020000457763672
2022-05-06,FRDM,29.940000534057617
2022-05-09,FRDM,28.920000076293945
2022-05-10,FRDM,29.09000015258789
2022-05-11,FRDM,28.950000762939453
2022-05-12,FRDM,28.81999969482422
2022-05-13,FRDM,29.780000686645508
2022-05-16,FRDM,29.760000228881836
2022-05-17,FRDM,30.6299991607666
2022-05-18,FRDM,30.049999237060547
2022-05-19,FRDM,30.639999389648438
2022-05-20,FRDM,30.690000534057617
2022-05-23,FRDM,31.399999618530273
2022-05-24,FRDM,31.110000610351562
2022-05-25,FRDM,31.200000762939453
2022-05-26,FRDM,31.6299991607666
2022-05-27,FRDM,32.15999984741211
2022-05-31,FRDM,32.30799865722656
2022-06-01,FRDM,32.0099983215332
2022-06-02,FRDM,32.59000015258789
2022-06-03,FRDM,32.16999816894531
2022-06-06,FRDM,32.0099983215332
2022-06-07,FRDM,31.790000915527344
2022-06-08,FRDM,31.530000686645508
2022-06-09,FRDM,30.799999237060547
2022-06-10,FRDM,30.165000915527344
2022-06-13,FRDM,29.049999237060547
2022-06-14,FRDM,29.030000686645508
2022-06-15,FRDM,29.39900016784668
2022-06-16,FRDM,28.479999542236328
2022-06-17,FRDM,28.399999618530273
2022-06-21,FRDM,28.979999542236328
2022-06-22,FRDM,28.3799991607666
2022-06-23,FRDM,27.899999618530273
2022-06-24,FRDM,28.329999923706055
2022-06-27,FRDM,28.479999542236328
2022-06-28,FRDM,28.110000610351562
2022-06-29,FRDM,27.979999542236328
2022-06-30,FRDM,27.559999465942383
2022-07-01,FRDM,27.389999389648438
2022-07-05,FRDM,27.040000915527344
2022-07-06,FRDM,26.84000015258789
2022-07-07,FRDM,27.6299991607666
2022-07-08,FRDM,27.469999313354492
2022-07-11,FRDM,26.885000228881836
2022-07-12,FRDM,26.65999984741211
2022-07-13,FRDM,26.672000885009766
2022-07-14,FRDM,26.259000778198242
2022-07-15,FRDM,26.899999618530273
2022-07-18,FRDM,27.09000015258789
2022-07-19,FRDM,27.68000030517578
2022-07-20,FRDM,27.68000030517578
2022-07-21,FRDM,28.15999984741211
2022-07-22,FRDM,27.84000015258789
2022-07-25,FRDM,28.190000534057617
2022-07-26,FRDM,27.899999618530273
2022-07-27,FRDM,28.566999435424805
2022-07-28,FRDM,28.99799919128418
2022-07-29,FRDM,28.920000076293945
2022-08-01,FRDM,28.899999618530273
2022-08-02,FRDM,28.59000015258789
2022-08-03,FRDM,28.709999084472656
2022-08-04,FRDM,28.950000762939453
2022-08-05,FRDM,28.829999923706055
2022-08-08,FRDM,29.110000610351562
2022-08-09,FRDM,29.010000228881836
2022-08-10,FRDM,29.610000610351562
2022-08-11,FRDM,29.729999542236328
2022-08-12,FRDM,30.31999969482422
2022-08-15,FRDM,30.149999618530273
2022-08-16,FRDM,30.079999923706055
2022-08-17,FRDM,29.639999389648438
2022-08-18,FRDM,29.100000381469727
2022-08-19,FRDM,28.459999084472656
2022-08-22,FRDM,28.25
2022-08-23,FRDM,28.610000610351562
2022-08-24,FRDM,28.600000381469727
2022-08-25,FRDM,29.25
2022-08-26,FRDM,28.889999389648438
2022-08-29,FRDM,28.746999740600586
2022-08-30,FRDM,28.540000915527344
2022-08-31,FRDM,28.18000030517578
2022-09-01,FRDM,27.899999618530273
2022-09-02,FRDM,28.3700008392334
2022-09-06,FRDM,27.8799991607666
2022-09-07,FRDM,28.079999923706055
2022-09-08,FRDM,28.049999237060547
2022-09-09,FRDM,28.489999771118164
2022-09-12,FRDM,28.81999969482422
2022-09-13,FRDM,27.729999542236328
2022-09-14,FRDM,28.139999389648438
2022-09-15,FRDM,27.579999923706055
2022-09-16,FRDM,27.43000030517578
2022-09-19,FRDM,27.690000534057617
2022-09-20,FRDM,27.229999542236328
2022-09-21,FRDM,26.899999618530273
2022-09-22,FRDM,26.670000076293945
2022-09-23,FRDM,25.790000915527344
2022-09-26,FRDM,25.339000701904297
2022-09-27,FRDM,25.399999618530273
2022-09-28,FRDM,25.579999923706055
2022-09-29,FRDM,25.059999465942383
2022-09-30,FRDM,24.989999771118164
2022-10-03,FRDM,25.639999389648438
2022-10-04,FRDM,26.479999542236328
2022-10-05,FRDM,26.239999771118164
2022-10-06,FRDM,26.110000610351562
2022-10-07,FRDM,25.600000381469727
2022-10-10,FRDM,25.360000610351562
2022-10-11,FRDM,25.200000762939453
2022-10-12,FRDM,24.920000076293945
2022-10-13,FRDM,25.18000030517578
2022-10-14,FRDM,24.600000381469727
2022-10-17,FRDM,25.290000915527344
2022-10-18,FRDM,25.290000915527344
2022-10-19,FRDM,25.139999389648438
2022-10-20,FRDM,25.350000381469727
2022-10-21,FRDM,25.899999618530273
2022-10-24,FRDM,25.489999771118164
2022-10-25,FRDM,25.8700008392334
2022-10-26,FRDM,26.25
2022-10-27,FRDM,26.280000686645508
2022-10-28,FRDM,26.274999618530273
2022-10-31,FRDM,26.280000686645508
2022-11-01,FRDM,26.420000076293945
2022-11-02,FRDM,26.09000015258789
2022-11-03,FRDM,26.1200008392334
2022-11-04,FRDM,27.079999923706055
2022-11-07,FRDM,27.329999923706055
2022-11-08,FRDM,28.010000228881836
2022-11-09,FRDM,27.639999389648438
2022-11-10,FRDM,28.579999923706055
2022-11-11,FRDM,29.329999923706055
2022-11-14,FRDM,28.889999389648438
2022-11-15,FRDM,29.170000076293945
2022-11-16,FRDM,28.579999923706055
2022-11-17,FRDM,28.309999465942383
2022-11-18,FRDM,28.219999313354492
2022-11-21,FRDM,28.190000534057617
2022-11-22,FRDM,28.43000030517578
2022-11-23,FRDM,28.600000381469727
2022-11-25,FRDM,28.510000228881836
2022-11-28,FRDM,28.149999618530273
2022-11-29,FRDM,28.549999237060547
2022-11-30,FRDM,29.459999084472656
2022-12-01,FRDM,29.31999969482422
2022-12-02,FRDM,29.190000534057617
2022-12-05,FRDM,28.68000030517578
2022-12-06,FRDM,28.579999923706055
2022-12-07,FRDM,28.610000610351562
2022-12-08,FRDM,28.709999084472656
2022-12-09,FRDM,28.649999618530273
2022-12-12,FRDM,28.770000457763672
2022-12-13,FRDM,28.950000762939453
2022-12-14,FRDM,28.790000915527344
2022-12-15,FRDM,27.889999389648438
2022-12-16,FRDM,27.950000762939453
2022-12-19,FRDM,28.110000610351562
2022-12-20,FRDM,28.350000381469727
2022-12-21,FRDM,28.639999389648438
2022-12-22,FRDM,28.25
2022-12-23,FRDM,28.479999542236328
2022-12-27,FRDM,28.329999923706055
2022-12-28,FRDM,28.010000228881836
2022-12-29,FRDM,27.700000762939453
2022-12-30,FRDM,27.575000762939453
2023-01-03,FRDM,27.270000457763672
2023-01-04,FRDM,27.829999923706055
2023-01-05,FRDM,27.729999542236328
2023-01-06,FRDM,28.56999969482422
2023-01-09,FRDM,28.920000076293945
2023-01-10,FRDM,29.149999618530273
2023-01-11,FRDM,29.40999984741211
2023-01-12,FRDM,29.68000030517578
2023-01-13,FRDM,29.670000076293945
2023-01-17,FRDM,29.670000076293945
2023-01-18,FRDM,29.3799991607666
2023-01-19,FRDM,29.489999771118164
2023-01-20,FRDM,30.079999923706055
2023-01-23,FRDM,30.43000030517578
2023-01-24,FRDM,30.479999542236328
2023-01-25,FRDM,30.420000076293945
2023-01-26,FRDM,30.760000228881836
2023-01-27,FRDM,30.649999618530273
2023-01-30,FRDM,30.31999969482422
2023-01-31,FRDM,30.469999313354492
2023-02-01,FRDM,30.8799991607666
2023-02-02,FRDM,31.049999237060547
2023-02-03,FRDM,30.3799991607666
2023-02-06,FRDM,29.834999084472656
2023-02-07,FRDM,30.079999923706055
2023-02-08,FRDM,30.003000259399414
2023-02-09,FRDM,30.110000610351562
2023-02-10,FRDM,29.920000076293945
2023-02-13,FRDM,29.979999542236328
2023-02-14,FRDM,30.100000381469727
2023-02-15,FRDM,29.84000015258789
2023-02-16,FRDM,29.92799949645996
2023-02-17,FRDM,29.579999923706055
2023-02-21,FRDM,29.079999923706055
2023-02-22,FRDM,28.90999984741211
2023-02-23,FRDM,29.360000610351562
2023-02-24,FRDM,28.65999984741211
2023-02-27,FRDM,28.709999084472656
2023-02-28,FRDM,28.709999084472656
2023-03-01,FRDM,29.219999313354492
2023-03-02,FRDM,29.040000915527344
2023-03-03,FRDM,29.520000457763672
2023-03-06,FRDM,29.559999465942383
2023-03-07,FRDM,29.06999969482422
2023-03-08,FRDM,29.309999465942383
2023-03-09,FRDM,28.850000381469727
2023-03-10,FRDM,28.649999618530273
2023-03-13,FRDM,28.559999465942383
2023-03-14,FRDM,28.600000381469727
2023-03-15,FRDM,27.799999237060547
2023-03-16,FRDM,28.329999923706055
2023-03-17,FRDM,28.1299991607666
2023-03-20,FRDM,28.280000686645508
2023-03-21,FRDM,28.65999984741211
2023-03-22,FRDM,28.709999084472656
2023-03-23,FRDM,28.90999984741211
2023-03-24,FRDM,28.780000686645508
2023-03-27,FRDM,28.760000228881836
2023-03-28,FRDM,29.049999237060547
2023-03-29,FRDM,29.1299991607666
2023-03-30,FRDM,29.3799991607666
2023-03-31,FRDM,29.389999389648438
2023-04-03,FRDM,29.31999969482422
2023-04-04,FRDM,29.200000762939453
2023-04-05,FRDM,28.969999313354492
2023-04-06,FRDM,28.780000686645508
2023-04-10,FRDM,28.969999313354492
2023-04-11,FRDM,29.389999389648438
2023-04-12,FRDM,29.489999771118164
2023-04-13,FRDM,29.969999313354492
2023-04-14,FRDM,29.940000534057617
2023-04-17,FRDM,29.8799991607666
2023-04-18,FRDM,29.940000534057617
2023-04-19,FRDM,29.6299991607666
2023-04-20,FRDM,29.75
2023-04-21,FRDM,29.219999313354492
2023-04-24,FRDM,29.290000915527344
2023-04-25,FRDM,28.799999237060547
2023-04-26,FRDM,28.969999313354492
2023-04-27,FRDM,29.670000076293945
2023-04-28,FRDM,29.549999237060547
2023-05-01,FRDM,29.469999313354492
2023-05-02,FRDM,29.3700008392334
2023-05-03,FRDM,29.440000534057617
2023-05-04,FRDM,29.43000030517578
2023-05-05,FRDM,29.8799991607666
2023-05-08,FRDM,29.93000030517578
2023-05-09,FRDM,29.889999389648438
2023-05-10,FRDM,29.989999771118164
2023-05-11,FRDM,29.610000610351562
2023-05-12,FRDM,29.6299991607666
2023-05-15,FRDM,29.950000762939453
2023-05-16,FRDM,29.729999542236328
2023-05-17,FRDM,30.09000015258789
2023-05-18,FRDM,30.149999618530273
2023-05-19,FRDM,30.420000076293945
2023-05-22,FRDM,30.549999237060547
2023-05-23,FRDM,30.239999771118164
2023-05-24,FRDM,29.940000534057617
2023-05-25,FRDM,30.15999984741211
2023-05-26,FRDM,30.68000030517578
2023-05-30,FRDM,30.469999313354492
2023-05-31,FRDM,29.90999984741211
2023-06-01,FRDM,30.459999084472656
2023-06-02,FRDM,31.06999969482422
2023-06-05,FRDM,30.989999771118164
2023-06-06,FRDM,31.18000030517578
2023-06-07,FRDM,31.190000534057617
2023-06-08,FRDM,31.450000762939453
2023-06-09,FRDM,31.75
2023-06-12,FRDM,31.860000610351562
2023-06-13,FRDM,32.02000045776367
2023-06-14,FRDM,32.27000045776367
2023-06-15,FRDM,32.529998779296875
2023-06-16,FRDM,32.33000183105469
2023-06-20,FRDM,31.850000381469727
2023-06-21,FRDM,31.799999237060547
2023-06-22,FRDM,31.719999313354492
2023-06-23,FRDM,31.280000686645508
2023-06-26,FRDM,31.479999542236328
2023-06-27,FRDM,31.610000610351562
2023-06-28,FRDM,31.020000457763672
2023-06-29,FRDM,31.100000381469727
2023-06-30,FRDM,31.354999542236328
2023-07-03,FRDM,31.864999771118164
2023-07-05,FRDM,31.25
2023-07-06,FRDM,30.84000015258789
2023-07-07,FRDM,31.170000076293945
2023-07-10,FRDM,31.18000030517578
2023-07-11,FRDM,31.520000457763672
2023-07-12,FRDM,32.36000061035156
2023-07-13,FRDM,32.650001525878906
2023-07-14,FRDM,32.720001220703125
2023-07-17,FRDM,32.939998626708984
2023-07-18,FRDM,33.040000915527344
2023-07-19,FRDM,32.959999084472656
2023-07-20,FRDM,32.45000076293945
2023-07-21,FRDM,32.380001068115234
2023-07-24,FRDM,32.72999954223633
2023-07-25,FRDM,32.959999084472656
2023-07-26,FRDM,33.060001373291016
2023-07-27,FRDM,32.630001068115234
2023-07-28,FRDM,32.9900016784668
2023-07-31,FRDM,32.880001068115234
2023-08-01,FRDM,32.61000061035156
2023-08-02,FRDM,31.81999969482422
2023-08-03,FRDM,31.649999618530273
2023-08-04,FRDM,31.84000015258789
2023-08-07,FRDM,31.809999465942383
2023-08-08,FRDM,31.280000686645508
2023-08-09,FRDM,31.389999389648438
2023-08-10,FRDM,31.459999084472656
2023-08-11,FRDM,31.100000381469727
2023-08-14,FRDM,30.84000015258789
2023-08-15,FRDM,30.469999313354492
2023-08-16,FRDM,30.219999313354492
2023-08-17,FRDM,30.059999465942383
2023-08-18,FRDM,30.020000457763672
2023-08-21,FRDM,30.059999465942383
2023-08-22,FRDM,29.969999313354492
2023-08-23,FRDM,30.399999618530273
2023-08-24,FRDM,30.229999542236328
2023-08-25,FRDM,30.239999771118164
2023-08-28,FRDM,30.40999984741211
2023-08-29,FRDM,30.709999084472656
2023-08-30,FRDM,30.6200008392334
2023-08-31,FRDM,30.270000457763672
2023-09-01,FRDM,30.5
2023-09-05,FRDM,30.059999465942383
2023-09-06,FRDM,29.690000534057617
2023-09-07,FRDM,29.34000015258789
2023-09-08,FRDM,29.329999923706055
2023-09-11,FRDM,29.59000015258789
2023-09-12,FRDM,29.510000228881836
2023-09-13,FRDM,29.6299991607666
2023-09-14,FRDM,29.809999465942383
